timestamp,temperature_c,rain_probability,soil_moisture_pct,flow_lpm,pressure_bar,hour_of_day,is_irrigating,anomaly_label,anomaly_type,flow_rolling_mean,flow_rolling_std,pressure_rolling_mean,pressure_drop,flow_deviation,soil_delta,evap_index
2024-01-29 00:10:00,0.33549,0.008,0.0,0.030356,0.757391,0.00697,0,1,Night_Leak,0.047421,0.010085,0.815385,0.485322,0.279416,0.47541,0.424699
2024-01-29 00:15:00,0.319778,0.021,0.0,0.03244,0.79563,0.010453,0,1,Night_Leak,0.047421,0.010085,0.826573,0.503696,0.281018,0.47541,0.411145
2024-01-29 00:20:00,0.280499,0.044,0.0,0.045058,0.705013,0.013936,0,1,Night_Leak,0.05,0.012834,0.813287,0.452165,0.29072,0.47541,0.377071
2024-01-29 00:25:00,0.259242,0.004,0.0,0.037845,0.827121,0.017423,0,1,Night_Leak,0.049153,0.012088,0.803497,0.538332,0.285174,0.47541,0.358622
2024-01-29 00:30:00,0.301294,0.006,0.0,0.02753,0.705977,0.020906,0,1,Night_Leak,0.046145,0.012634,0.796853,0.462724,0.277243,0.47541,0.395143
2024-01-29 00:35:00,0.284658,0.045,0.0,0.024151,0.763817,0.024389,0,1,Night_Leak,0.045025,0.014418,0.799301,0.499261,0.274646,0.47541,0.380648
2024-01-29 00:40:00,0.230591,0.021,0.0,0.026207,0.722686,0.027876,0,1,Night_Leak,0.044074,0.015292,0.793007,0.47603,0.276226,0.47541,0.333773
2024-01-29 00:45:00,0.218115,0.004,0.0,0.037702,0.818123,0.031359,0,1,Night_Leak,0.045272,0.015893,0.797203,0.53622,0.285064,0.47541,0.323042
2024-01-29 00:50:00,0.16451,0.007,0.0,0.024446,0.761568,0.034842,0,1,Night_Leak,0.04057,0.01227,0.807692,0.492714,0.274872,0.47541,0.276732
2024-01-29 00:55:00,0.24122,0.044,0.0,0.032583,0.798201,0.038329,0,1,Night_Leak,0.039372,0.010213,0.802098,0.520169,0.281128,0.47541,0.342997
2024-01-29 01:00:00,0.226433,0.025,0.0,0.038302,0.764781,0.041812,0,1,Night_Leak,0.041834,0.01247,0.812937,0.491658,0.285525,0.47541,0.330196
2024-01-29 01:05:00,0.266174,0.008,0.0,0.035618,0.720116,0.045295,0,1,Night_Leak,0.044452,0.011323,0.804895,0.467159,0.283462,0.47541,0.364646
2024-01-29 01:10:00,0.231978,0.045,0.0,0.032364,0.794987,0.048782,0,1,Night_Leak,0.045858,0.009721,0.818182,0.508342,0.28096,0.47541,0.33509
2024-01-29 01:15:00,0.262477,0.042,0.0,0.019593,0.695051,0.052265,0,1,Night_Leak,0.041717,0.013544,0.795804,0.456177,0.271141,0.47541,0.361446
2024-01-29 01:20:00,0.18207,0.001,0.0,0.045248,0.724936,0.055748,0,1,Night_Leak,0.04647,0.016239,0.789161,0.479831,0.290866,0.47541,0.291792
2024-01-29 01:25:00,0.244917,0.029,0.0,0.036208,0.729113,0.059235,0,1,Night_Leak,0.047291,0.016257,0.776573,0.49018,0.283915,0.47541,0.346197
2024-01-29 01:30:00,0.178373,0.012,0.0,0.034505,0.725578,0.062718,0,1,Night_Leak,0.046431,0.015874,0.76958,0.49208,0.282606,0.47541,0.288592
2024-01-29 01:35:00,0.221811,0.027,0.0,0.029909,0.815874,0.066201,0,1,Night_Leak,0.045129,0.016057,0.786713,0.541077,0.279072,0.47541,0.326242
2024-01-29 01:40:00,0.134473,0.014,0.0,0.0,0.03599,0.069688,0,0,Normal,0.037744,0.03042,0.649301,0.11151,0.256076,0.47541,0.250565
2024-01-29 01:45:00,0.192237,0.016,0.0,0.004682,0.037918,0.073171,0,0,Normal,0.034345,0.035153,0.53007,0.184794,0.259676,0.47541,0.30064
2024-01-29 01:50:00,0.105823,0.03,0.0,0.0,0.044987,0.076654,0,0,Normal,0.024017,0.033897,0.406643,0.263992,0.256076,0.47541,0.225904
2024-01-29 01:55:00,0.164972,0.027,0.0,0.0,0.073586,0.080141,0,0,Normal,0.015759,0.030984,0.287762,0.354593,0.256076,0.47541,0.277108
2024-01-29 02:00:00,0.187153,0.02,0.0,0.00432,0.027314,0.083624,0,0,Normal,0.008869,0.022355,0.161189,0.400634,0.259398,0.47541,0.29631
2024-01-29 02:05:00,0.147874,0.005,0.0,0.001123,0.061054,0.087106,0,0,Normal,0.002305,0.00426,0.024476,0.505385,0.25694,0.47541,0.262236
2024-01-29 02:10:00,0.124307,0.048,0.0,0.0,0.051093,0.090594,0,0,Normal,0.002305,0.00426,0.027273,0.497149,0.256076,0.47541,0.241905
2024-01-29 02:15:00,0.19085,0.009,0.0,0.003159,0.053021,0.094077,0,0,Normal,0.001967,0.003586,0.02972,0.496938,0.258505,0.47541,0.299511
2024-01-29 02:20:00,0.152033,0.032,0.0,0.001913,0.070694,0.097559,0,0,Normal,0.002396,0.003331,0.034615,0.505597,0.257547,0.47541,0.265813
2024-01-29 02:25:00,0.134473,0.004,0.0,0.0,0.061054,0.101047,0,0,Normal,0.002396,0.003331,0.032168,0.500739,0.256076,0.47541,0.250565
2024-01-29 02:30:00,0.151109,0.034,0.0,0.0,0.065553,0.104529,0,0,Normal,0.001407,0.002494,0.039161,0.499472,0.256076,0.47541,0.26506
2024-01-29 02:35:00,0.243993,0.005,0.0,0.0,0.05527,0.108012,0,0,Normal,0.001159,0.002621,0.038112,0.493347,0.256076,0.47541,0.345444
2024-01-29 02:40:00,0.186229,0.011,0.0,0.0,0.057519,0.111499,0,0,Normal,0.001159,0.002621,0.039161,0.494192,0.256076,0.47541,0.295557
2024-01-29 02:45:00,0.183919,0.032,0.0,0.0,0.043702,0.114982,0,0,Normal,0.00043,0.001493,0.037762,0.485956,0.256076,0.47541,0.293486
2024-01-29 02:50:00,0.154806,0.014,0.0,0.0,0.030848,0.118465,0,0,Normal,0.0,0.0,0.03042,0.481943,0.256076,0.47541,0.268261
2024-01-29 02:55:00,0.142329,0.027,0.0,0.0,0.021851,0.121952,0,0,Normal,0.0,0.0,0.023077,0.480465,0.256076,0.47541,0.25753
2024-01-29 03:00:00,0.045287,0.006,0.0015,0.001075,0.061054,0.125435,0,0,Normal,0.000247,0.000837,0.022378,0.506653,0.256903,0.52459,0.173193
2024-01-29 03:05:00,0.106747,0.01,0.001,0.0,0.029242,0.128918,0,0,Normal,0.000247,0.000837,0.017832,0.48849,0.256076,0.459016,0.226468
2024-01-29 03:10:00,0.112292,0.037,0.0,0.0,0.027635,0.132405,0,0,Normal,0.000247,0.000837,0.012238,0.490813,0.256076,0.442623,0.231551
2024-01-29 03:15:00,0.05915,0.002,0.0,0.001142,0.036954,0.135888,0,0,Normal,0.000508,0.001092,0.011189,0.497571,0.256954,0.47541,0.185429
2024-01-29 03:20:00,0.084104,0.006,0.0005,0.000714,0.036311,0.139371,0,0,Normal,0.000664,0.001056,0.011888,0.496727,0.256625,0.491803,0.20689
2024-01-29 03:25:00,0.05268,0.011,0.0,0.0,0.06491,0.142858,0,0,Normal,0.000664,0.001056,0.01993,0.510665,0.256076,0.459016,0.179782
2024-01-29 03:30:00,0.123383,0.001,0.0,0.0,0.039203,0.146341,0,0,Normal,0.000417,0.000947,0.016084,0.496093,0.256076,0.47541,0.240964
2024-01-29 03:35:00,0.153882,0.005,0.0,0.001189,0.043059,0.149824,0,0,Normal,0.00069,0.00111,0.018531,0.497149,0.256991,0.47541,0.267508
2024-01-29 03:40:00,0.163586,0.014,0.0,0.000542,0.048201,0.153311,0,0,Normal,0.000821,0.001001,0.022028,0.498416,0.256493,0.47541,0.275791
2024-01-29 03:45:00,0.137708,0.005,0.0,0.0,0.070694,0.156794,0,0,Normal,0.00056,0.000947,0.028322,0.509398,0.256076,0.47541,0.253389
2024-01-29 03:50:00,0.085952,0.043,0.0,0.0,0.073907,0.160277,0,0,Normal,0.000391,0.000947,0.034965,0.507497,0.256076,0.47541,0.208584
2024-01-29 03:55:00,0.049908,0.003,0.0,0.000961,0.069409,0.163764,0,0,Normal,0.000612,0.001019,0.036014,0.503907,0.256815,0.47541,0.177523
2024-01-29 04:00:00,0.056377,0.043,0.0,0.002921,0.067802,0.167247,0,0,Normal,0.001276,0.002075,0.041259,0.499683,0.258322,0.47541,0.182982
2024-01-29 04:05:00,0.074399,0.041,0.0,0.0,0.076799,0.17073,0,0,Normal,0.001003,0.002185,0.047203,0.502006,0.256076,0.47541,0.198607
2024-01-29 04:10:00,0.088725,0.005,0.0015,0.0,0.053985,0.174217,0,0,Normal,0.000886,0.002257,0.048252,0.486378,0.256076,0.52459,0.210843
2024-01-29 04:15:00,0.116451,0.001,0.001,0.002465,0.099293,0.1777,0,0,Normal,0.001446,0.002549,0.053497,0.512988,0.257971,0.459016,0.23494
2024-01-29 04:20:00,0.08549,0.002,0.0,0.003121,0.039846,0.181183,0,0,Normal,0.002162,0.002749,0.047203,0.477719,0.258476,0.442623,0.208208
2024-01-29 04:25:00,0.136322,0.03,0.0,0.000771,0.026671,0.18467,0,0,Normal,0.00211,0.002785,0.03951,0.473706,0.256669,0.47541,0.252259
2024-01-29 04:30:00,0.115989,0.034,0.0,0.004197,0.0,0.188153,0,0,Normal,0.002409,0.003368,0.027273,0.463569,0.259303,0.47541,0.234563
2024-01-29 04:35:00,0.126155,0.031,0.0,0.0,0.083548,0.191636,0,0,Normal,0.002409,0.003368,0.028322,0.517846,0.256076,0.47541,0.243411
2024-01-29 04:40:00,0.169131,0.027,0.0,0.00217,0.055913,0.195123,0,0,Normal,0.002904,0.002931,0.028671,0.499472,0.257744,0.47541,0.280685
2024-01-29 04:45:00,0.085028,0.009,0.0005,0.0,0.06973,0.198606,0,0,Normal,0.002344,0.003331,0.023427,0.511721,0.256076,0.491803,0.207831
2024-01-29 04:50:00,0.145564,0.042,0.0,0.0,0.03374,0.202089,0,0,Normal,0.001628,0.00324,0.022378,0.488701,0.256076,0.459016,0.260166
2024-01-29 04:55:00,0.131701,0.016,0.0,0.003797,0.033098,0.205576,0,0,Normal,0.002318,0.003787,0.023427,0.487645,0.258996,0.47541,0.248306
2024-01-29 05:00:00,0.121534,0.049,0.0,0.0,0.032776,0.209059,0,0,Normal,0.001355,0.003113,0.029371,0.483844,0.256076,0.47541,0.239458
2024-01-29 05:05:00,0.169131,0.019,0.0,0.000542,0.040167,0.212542,0,0,Normal,0.001485,0.003004,0.021678,0.493347,0.256493,0.47541,0.280685
2024-01-29 05:10:00,0.17098,0.013,0.0,0.005186,0.048843,0.216029,0,0,Normal,0.002175,0.004406,0.02028,0.499894,0.260064,0.47541,0.282191
2024-01-29 05:15:00,0.105823,0.045,0.0,0.0,0.018316,0.219512,0,0,Normal,0.002175,0.004406,0.010839,0.485533,0.256076,0.47541,0.225904
2024-01-29 05:20:00,0.136784,0.028,0.001,0.002569,0.053021,0.222995,0,0,Normal,0.002761,0.004169,0.014336,0.50623,0.258052,0.508197,0.252447
2024-01-29 05:25:00,0.157116,0.036,0.0,0.001741,0.041452,0.226482,0,0,Normal,0.002292,0.003823,0.016084,0.497571,0.257415,0.442623,0.270331
2024-01-29 05:30:00,0.139556,0.02,0.0,0.000438,0.067481,0.229965,0,0,Normal,0.002383,0.003696,0.022378,0.510876,0.256413,0.47541,0.255083
2024-01-29 05:35:00,0.174214,0.044,0.0,1.9e-05,0.029884,0.233448,0,0,Normal,0.002266,0.003841,0.02028,0.487434,0.256091,0.47541,0.285015
2024-01-29 05:40:00,0.166359,0.046,0.0,0.002065,0.042738,0.236935,0,0,Normal,0.001563,0.002148,0.019231,0.496515,0.257664,0.47541,0.278238
2024-01-29 05:45:00,0.227357,0.022,0.0,0.00276,0.048522,0.240418,0,0,Normal,0.002188,0.002166,0.024825,0.496938,0.258198,0.47541,0.331137
2024-01-29 05:50:00,0.106747,0.012,0.0,0.002465,0.056234,0.243901,0,0,Normal,0.002162,0.00213,0.025175,0.501795,0.257971,0.47541,0.226657
2024-01-29 05:55:00,0.162662,0.032,0.0005,0.003702,0.063625,0.247388,0,0,Normal,0.002605,0.002712,0.029371,0.504118,0.258922,0.491803,0.275038
2024-01-29 06:00:00,0.137246,0.048,0.0115,0.302016,0.839653,0.250871,1,0,Normal,0.071399,0.234166,0.169231,0.929673,0.23221,0.836066,0.250753
2024-01-29 06:05:00,0.19732,0.031,0.0195,0.33123,0.919023,0.254354,1,0,Normal,0.146952,0.31059,0.330769,0.884266,0.254672,0.737705,0.300828
2024-01-29 06:10:00,0.119686,0.048,0.028,0.315805,0.914203,0.257841,1,0,Normal,0.21852,0.328849,0.488811,0.785639,0.242812,0.754098,0.232304
2024-01-29 06:15:00,0.196396,0.017,0.035,0.342659,0.897494,0.261324,1,0,Normal,0.296067,0.317071,0.642657,0.681732,0.263459,0.704918,0.296875
2024-01-29 06:20:00,0.164972,0.046,0.0465,0.317956,0.866967,0.264807,1,0,Normal,0.368026,0.249968,0.78951,0.572967,0.244465,0.852459,0.267508
2024-01-29 06:25:00,0.165896,0.006,0.0585,0.392037,0.83162,0.268294,1,0,Normal,0.456616,0.060876,0.929021,0.46547,0.301424,0.868852,0.265813
2024-01-29 06:30:00,0.144177,0.018,0.0645,0.303587,0.98329,0.271777,1,0,Normal,0.456968,0.060276,0.954895,0.549525,0.233417,0.672131,0.246047
2024-01-29 06:35:00,0.185767,0.025,0.069,0.308478,0.881748,0.27526,1,0,Normal,0.451784,0.063534,0.948252,0.4868,0.237178,0.622951,0.280497
2024-01-29 06:40:00,0.248152,0.033,0.077,0.349234,0.915167,0.278747,1,0,Normal,0.459403,0.063407,0.948601,0.508553,0.268514,0.737705,0.33189
2024-01-29 06:45:00,0.212107,0.015,0.0855,0.343601,0.947943,0.28223,1,0,Normal,0.459625,0.06348,0.957692,0.524604,0.264183,0.754098,0.299511
2024-01-29 06:50:00,0.241682,0.046,0.095,0.310267,0.905206,0.285712,1,0,Normal,0.457867,0.065337,0.964685,0.492291,0.238553,0.786885,0.322477
2024-01-29 06:55:00,0.285582,0.045,0.0995,0.331782,0.871465,0.2892,1,0,Normal,0.444126,0.037556,0.971678,0.465892,0.255096,0.622951,0.358434
2024-01-29 07:00:00,0.239372,0.04,0.1065,0.335522,0.917738,0.292683,1,0,Normal,0.451407,0.032477,0.95979,0.503485,0.257971,0.704918,0.317959
2024-01-29 07:05:00,0.21488,0.006,0.1155,0.34697,0.934126,0.296165,1,0,Normal,0.460185,0.027507,0.969231,0.508553,0.266773,0.770492,0.295369
2024-01-29 07:10:00,0.25878,0.004,0.122,0.332106,0.867288,0.299653,1,0,Normal,0.456278,0.024686,0.96049,0.469905,0.255345,0.688525,0.330761
2024-01-29 07:15:00,0.227357,0.025,0.133,0.300132,0.884961,0.303135,1,0,Normal,0.446366,0.033333,0.949301,0.488279,0.230761,0.836066,0.301958
2024-01-29 07:20:00,0.23475,0.038,0.1465,0.300875,0.876928,0.306618,1,0,Normal,0.444217,0.037192,0.944056,0.486167,0.231332,0.918033,0.305158
2024-01-29 07:25:00,0.203327,0.006,0.1545,0.304938,0.878856,0.310105,1,0,Normal,0.438096,0.039231,0.945455,0.486589,0.234456,0.737705,0.277297
2024-01-29 07:30:00,0.30037,0.032,0.1655,0.375489,0.895887,0.313588,1,0,Normal,0.447213,0.058455,0.941608,0.500106,0.2887,0.836066,0.35561
2024-01-29 07:35:00,0.258318,0.026,0.173,0.370464,0.913239,0.317071,1,0,Normal,0.452579,0.066702,0.937762,0.513833,0.284837,0.721311,0.318901
2024-01-29 07:40:00,0.285582,0.036,0.1795,0.318251,0.895887,0.320558,1,0,Normal,0.449414,0.067357,0.943007,0.499261,0.244692,0.688525,0.339985
2024-01-29 07:45:00,0.247227,0.022,0.1865,0.293785,0.889139,0.324041,1,0,Normal,0.447968,0.069451,0.943706,0.494403,0.225881,0.704918,0.306664
2024-01-29 07:50:00,0.308688,0.035,0.1975,0.301874,0.919023,0.327524,1,0,Normal,0.44819,0.069178,0.951399,0.509398,0.2321,0.836066,0.355045
2024-01-29 07:55:00,0.271257,0.008,0.2045,0.322714,0.890103,0.331011,1,0,Normal,0.452253,0.066265,0.953147,0.489335,0.248123,0.704918,0.322477
2024-01-29 08:00:00,0.300832,0.011,0.1995,0.0,0.062661,0.334494,0,0,Normal,0.366593,0.256176,0.802098,0.036748,0.256076,0.311475,0.34808
2024-01-29 08:05:00,0.345656,0.045,0.193,0.0,0.032776,0.337977,0,0,Normal,0.282092,0.306075,0.642657,0.113411,0.256076,0.262295,0.386672
2024-01-29 08:10:00,0.349815,0.016,0.1905,0.00098,0.065553,0.341464,0,0,Normal,0.209716,0.32093,0.491958,0.225977,0.25683,0.393443,0.390625
2024-01-29 08:15:00,0.32671,0.049,0.188,0.000942,0.083226,0.344947,0,0,Normal,0.142915,0.308296,0.345804,0.325871,0.256801,0.393443,0.372176
2024-01-29 08:20:00,0.269409,0.002,0.188,0.0,0.013496,0.34843,0,0,Normal,0.074056,0.251752,0.181469,0.379303,0.256076,0.47541,0.324736
2024-01-29 08:25:00,0.452865,0.025,0.1855,0.001389,0.04563,0.351917,0,0,Normal,0.000755,0.001202,0.028322,0.492925,0.257145,0.393443,0.477221
2024-01-29 08:30:00,0.414048,0.016,0.1825,0.001342,0.062018,0.3554,0,0,Normal,0.001068,0.001202,0.028322,0.503696,0.257108,0.377049,0.445783
2024-01-29 08:35:00,0.384011,0.05,0.18,0.0,0.043702,0.358883,0,0,Normal,0.001068,0.001202,0.03042,0.490391,0.256076,0.393443,0.421498
2024-01-29 08:40:00,0.336876,0.05,0.1755,0.001675,0.052378,0.36237,0,0,Normal,0.001224,0.001402,0.027972,0.497571,0.257364,0.327869,0.383471
2024-01-29 08:45:00,0.368299,0.012,0.172,0.0,0.06009,0.365853,0,0,Normal,0.001003,0.001547,0.023776,0.505174,0.256076,0.360656,0.41058
2024-01-29 08:50:00,0.359982,0.013,0.17,0.002845,0.015103,0.369336,0,0,Normal,0.001654,0.002075,0.024126,0.475396,0.258264,0.409836,0.403991
2024-01-29 08:55:00,0.434381,0.037,0.164,0.004501,0.028599,0.372823,0,0,Normal,0.00237,0.003313,0.020979,0.486167,0.259537,0.278689,0.467432
2024-01-29 09:00:00,0.405268,0.044,0.1645,0.001703,0.042738,0.376306,0,0,Normal,0.002449,0.003295,0.017483,0.497571,0.257386,0.491803,0.443148
2024-01-29 09:05:00,0.374307,0.033,0.162,0.003578,0.059769,0.379789,0,0,Normal,0.003256,0.003058,0.02028,0.507075,0.258827,0.393443,0.417922
2024-01-29 09:10:00,0.393715,0.043,0.1635,0.001684,0.051735,0.383276,0,0,Normal,0.003269,0.003058,0.02028,0.501795,0.257371,0.52459,0.433735
2024-01-29 09:15:00,0.460259,0.003,0.1565,0.0,0.032134,0.386759,0,0,Normal,0.003269,0.003058,0.015035,0.49208,0.256076,0.245902,0.490964
2024-01-29 09:20:00,0.486137,0.032,0.1495,0.0,0.038239,0.390242,0,0,Normal,0.002618,0.003513,0.019231,0.493559,0.256076,0.245902,0.514495
2024-01-29 09:25:00,0.49122,0.035,0.1465,0.002607,0.032134,0.393729,0,0,Normal,0.002188,0.002712,0.01993,0.489124,0.258081,0.377049,0.519578
2024-01-29 09:30:00,0.470887,0.01,0.1425,0.003454,0.031812,0.397212,0,0,Normal,0.002579,0.003077,0.018182,0.489968,0.258732,0.344262,0.503577
2024-01-29 09:35:00,0.441312,0.039,0.1375,0.0,0.055591,0.400695,0,0,Normal,0.001771,0.002913,0.017133,0.50623,0.256076,0.311475,0.480233
2024-01-29 09:40:00,0.339187,0.047,0.1305,0.002931,0.042416,0.404182,0,0,Normal,0.002058,0.003186,0.015734,0.498416,0.25833,0.245902,0.396273
2024-01-29 09:45:00,0.477819,0.045,0.1255,0.00137,0.051735,0.407665,0,0,Normal,0.00237,0.002876,0.019231,0.502429,0.25713,0.311475,0.513931
2024-01-29 09:50:00,0.475046,0.012,0.122,0.0,0.031491,0.411148,0,0,Normal,0.00237,0.002876,0.017832,0.489968,0.256076,0.360656,0.512613
2024-01-29 09:55:00,0.487985,0.016,0.115,0.001256,0.048522,0.414635,0,0,Normal,0.002058,0.002767,0.020979,0.499261,0.257042,0.245902,0.525414
2024-01-29 10:00:00,0.493068,0.025,0.1095,0.0,0.050129,0.418118,0,0,Normal,0.001263,0.002239,0.024126,0.498416,0.256076,0.295082,0.53125
2024-01-29 10:05:00,0.450092,0.008,0.1065,0.001627,0.021208,0.421601,0,0,Normal,0.001641,0.002112,0.017832,0.48321,0.257327,0.377049,0.49567
2024-01-29 10:10:00,0.527726,0.048,0.1045,0.0,0.032455,0.425088,0,0,Normal,0.000964,0.001511,0.016084,0.491658,0.256076,0.409836,0.561747
2024-01-29 10:15:00,0.538817,0.008,0.0995,0.0,0.035668,0.428571,0,0,Normal,0.000664,0.001438,0.013287,0.495459,0.256076,0.311475,0.572666
2024-01-29 10:20:00,0.548521,0.038,0.0935,0.00314,0.053663,0.432054,0,0,Normal,0.001381,0.002421,0.017133,0.504963,0.258491,0.278689,0.582455
2024-01-29 10:25:00,0.566543,0.017,0.0895,0.0,0.051093,0.435541,0,0,Normal,0.001094,0.00253,0.017832,0.502851,0.256076,0.344262,0.598833
2024-01-29 10:30:00,0.56146,0.029,0.085,0.001218,0.042416,0.439024,0,0,Normal,0.001368,0.002421,0.016434,0.497994,0.257013,0.327869,0.595821
2024-01-29 10:35:00,0.532348,0.002,0.0775,0.0,0.030848,0.442507,0,0,Normal,0.00099,0.002439,0.018182,0.489335,0.256076,0.229508,0.57323
2024-01-29 10:40:00,0.55268,0.01,0.072,0.0,0.082584,0.445994,0,0,Normal,0.00099,0.002439,0.027273,0.517846,0.256076,0.295082,0.592244
2024-01-29 10:45:00,0.566543,0.022,0.0665,0.0,0.027956,0.449477,0,0,Normal,0.00099,0.002439,0.025874,0.482788,0.256076,0.295082,0.60561
2024-01-29 10:50:00,0.575323,0.034,0.0625,0.0,0.018959,0.45296,0,0,Normal,0.000274,0.000947,0.01958,0.480676,0.256076,0.344262,0.61427
2024-01-29 10:55:00,0.615989,0.039,0.056,0.0,0.050129,0.456447,0,0,Normal,0.000274,0.000947,0.019231,0.501373,0.256076,0.262295,0.650791
2024-01-29 11:00:00,0.610444,0.002,0.0505,0.00058,0.054627,0.45993,0,0,Normal,0.00013,0.000455,0.021678,0.502851,0.256523,0.295082,0.647779
2024-01-29 11:05:00,0.671442,0.008,0.046,0.002046,0.047558,0.463413,0,0,Normal,0.000599,0.001566,0.024476,0.496515,0.257649,0.327869,0.701242
2024-01-29 11:10:00,0.683919,0.036,0.043,0.0,0.055591,0.4669,0,0,Normal,0.000599,0.001566,0.01958,0.504752,0.256076,0.377049,0.712914
2024-01-29 11:15:00,0.612754,0.041,0.039,0.003968,0.058162,0.470383,0,0,Normal,0.001498,0.003095,0.025175,0.503062,0.259127,0.344262,0.65305
2024-01-29 11:20:00,0.475508,0.012,0.042,0.0,0.058162,0.473866,0,0,Normal,0.001498,0.003095,0.032168,0.498838,0.256076,0.57377,0.534639
2024-01-29 11:25:00,0.67098,0.011,0.0345,0.001599,0.028278,0.477353,0,0,Normal,0.001875,0.002913,0.028322,0.481521,0.257305,0.229508,0.704443
2024-01-29 11:30:00,0.612754,0.004,0.0325,0.0,0.057198,0.480836,0,0,Normal,0.001732,0.003058,0.028671,0.500317,0.256076,0.409836,0.65512
2024-01-29 11:35:00,0.610444,0.008,0.028,0.003312,0.037918,0.484318,0,0,Normal,0.002032,0.003441,0.026923,0.488701,0.258622,0.327869,0.654367
2024-01-29 11:40:00,0.632625,0.0,0.0205,0.0,0.056234,0.487806,0,0,Normal,0.002032,0.003441,0.027273,0.500528,0.256076,0.229508,0.67564
2024-01-29 11:45:00,0.63817,0.029,0.015,0.0,0.052057,0.491289,0,0,Normal,0.00112,0.00264,0.025874,0.498627,0.256076,0.295082,0.682229
2024-01-29 11:50:00,0.684381,0.045,0.007,0.000542,0.05045,0.494771,0,0,Normal,0.00125,0.002549,0.024476,0.498416,0.256493,0.213115,0.724586
2024-01-29 11:55:00,0.611368,0.007,0.003,0.0,0.062661,0.498259,0,0,Normal,0.000873,0.00253,0.030769,0.50264,0.256076,0.344262,0.662651
2024-01-29 12:00:00,0.636322,0.038,0.0,0.0,0.052378,0.501741,0,0,Normal,0.000886,0.00253,0.03007,0.496304,0.256076,0.377049,0.685053
2024-01-29 12:05:00,0.695471,0.029,0.0,0.001113,0.044987,0.505224,0,0,Normal,0.000378,0.000892,0.031119,0.490813,0.256932,0.47541,0.736258
2024-01-29 12:10:00,0.712569,0.047,0.0,0.002265,0.04081,0.508711,0,0,Normal,0.000899,0.001729,0.028322,0.489757,0.257818,0.47541,0.75113
2024-01-29 12:15:00,0.720425,0.04,0.0,0.006556,0.052057,0.512194,0,0,Normal,0.002396,0.004788,0.028322,0.497149,0.261117,0.47541,0.757907
2024-01-29 12:20:00,0.674214,0.043,0.0,0.00353,0.062339,0.515677,0,0,Normal,0.003074,0.004806,0.030769,0.502429,0.258791,0.47541,0.717997
2024-01-29 12:25:00,0.673752,0.032,0.0,0.004063,0.049486,0.519164,0,0,Normal,0.003998,0.00446,0.028322,0.495459,0.2592,0.47541,0.717432
2024-01-29 12:30:00,0.69732,0.041,0.0,0.003216,0.071658,0.522647,0,0,Normal,0.004728,0.003513,0.031818,0.50792,0.258549,0.47541,0.737952
2024-01-29 12:35:00,0.731516,0.018,0.0,0.000818,0.036954,0.52613,0,0,Normal,0.004663,0.003677,0.03007,0.486167,0.256706,0.47541,0.767508
2024-01-29 12:40:00,0.783734,0.01,0.0,0.005224,0.048522,0.529617,0,0,Normal,0.00534,0.003732,0.031469,0.492925,0.260093,0.47541,0.812688
2024-01-29 12:45:00,0.658965,0.046,0.0,0.000228,0.052699,0.5331,0,0,Normal,0.003894,0.003696,0.031818,0.495459,0.256252,0.47541,0.704631
2024-01-29 12:50:00,0.732902,0.037,0.001,0.0,0.053663,0.536583,0,0,Normal,0.003087,0.004223,0.03007,0.497149,0.256076,0.508197,0.768449
2024-01-29 12:55:00,0.69732,0.005,0.0005,0.00099,0.047879,0.54007,0,0,Normal,0.002396,0.003932,0.03007,0.493347,0.256837,0.459016,0.737764
2024-01-29 13:00:00,0.691312,0.043,0.0,0.0,0.044666,0.543553,0,0,Normal,0.001654,0.003841,0.025175,0.494192,0.256076,0.459016,0.732681
2024-01-29 13:05:00,0.7939,0.017,0.0,0.0,0.059769,0.547036,0,0,Normal,0.001472,0.00395,0.029021,0.501795,0.256076,0.47541,0.821536
2024-01-29 13:10:00,0.783734,0.015,0.0,0.000828,0.063303,0.550523,0,0,Normal,0.000469,0.000856,0.031818,0.502429,0.256713,0.47541,0.812688
2024-01-29 13:15:00,0.785582,0.031,0.0,0.0,0.066195,0.554006,0,0,Normal,0.000417,0.00091,0.034266,0.502851,0.256076,0.47541,0.814383
2024-01-29 13:20:00,0.808226,0.028,0.0,0.002541,0.044344,0.557489,0,0,Normal,0.00099,0.001911,0.032517,0.489546,0.25803,0.47541,0.833961
2024-01-29 13:25:00,0.761553,0.027,0.0,0.0,0.057841,0.560976,0,0,Normal,0.000768,0.001966,0.034266,0.49736,0.256076,0.47541,0.793486
2024-01-29 13:30:00,0.768484,0.013,0.0,0.0,0.041452,0.564459,0,0,Normal,0.000768,0.001966,0.033916,0.4868,0.256076,0.47541,0.799511
2024-01-29 13:35:00,0.870148,0.048,0.0,0.00079,0.045951,0.567942,0,0,Normal,0.000951,0.001893,0.031469,0.491235,0.256684,0.47541,0.887425
2024-01-29 13:40:00,0.784658,0.048,0.0,0.0,0.049807,0.571429,0,0,Normal,0.000755,0.001948,0.028671,0.495459,0.256076,0.47541,0.813441
2024-01-29 13:45:00,0.825786,0.0,0.0,0.0,0.052378,0.574912,0,0,Normal,0.000755,0.001948,0.026224,0.498627,0.256076,0.47541,0.849021
